city_name,category,week_beginning,holiday_in_week,actual_crimes
"Philadelphia, PA",non-residential burglary,2018-04-30,FALSE,25
"Philadelphia, PA",non-residential burglary,2018-05-07,FALSE,29
"Philadelphia, PA",non-residential burglary,2018-05-14,FALSE,33
"Philadelphia, PA",non-residential burglary,2018-05-21,FALSE,29
"Philadelphia, PA",non-residential burglary,2018-05-28,TRUE,32
"Philadelphia, PA",non-residential burglary,2018-06-04,FALSE,31
"Philadelphia, PA",non-residential burglary,2018-06-11,FALSE,34
"Philadelphia, PA",non-residential burglary,2018-06-18,FALSE,46
"Philadelphia, PA",non-residential burglary,2018-06-25,FALSE,30
"Philadelphia, PA",non-residential burglary,2018-07-02,TRUE,17
"Philadelphia, PA",non-residential burglary,2018-07-09,FALSE,21
"Philadelphia, PA",non-residential burglary,2018-07-16,FALSE,34
"Philadelphia, PA",non-residential burglary,2018-07-23,FALSE,18
"Philadelphia, PA",non-residential burglary,2018-07-30,FALSE,34
"Philadelphia, PA",non-residential burglary,2018-08-06,FALSE,33
"Philadelphia, PA",non-residential burglary,2018-08-13,FALSE,34
"Philadelphia, PA",non-residential burglary,2018-08-20,FALSE,28
"Philadelphia, PA",non-residential burglary,2018-08-27,FALSE,21
"Philadelphia, PA",non-residential burglary,2018-09-03,TRUE,19
"Philadelphia, PA",non-residential burglary,2018-09-10,FALSE,22
"Philadelphia, PA",non-residential burglary,2018-09-17,FALSE,32
"Philadelphia, PA",non-residential burglary,2018-09-24,FALSE,34
"Philadelphia, PA",non-residential burglary,2018-10-01,FALSE,31
"Philadelphia, PA",non-residential burglary,2018-10-08,FALSE,24
"Philadelphia, PA",non-residential burglary,2018-10-15,FALSE,27
"Philadelphia, PA",non-residential burglary,2018-10-22,FALSE,23
"Philadelphia, PA",non-residential burglary,2018-10-29,FALSE,26
"Philadelphia, PA",non-residential burglary,2018-11-05,FALSE,31
"Philadelphia, PA",non-residential burglary,2018-11-12,FALSE,26
"Philadelphia, PA",non-residential burglary,2018-11-19,TRUE,22
"Philadelphia, PA",non-residential burglary,2018-11-26,FALSE,32
"Philadelphia, PA",non-residential burglary,2018-12-03,FALSE,25
"Philadelphia, PA",non-residential burglary,2018-12-10,FALSE,30
"Philadelphia, PA",non-residential burglary,2018-12-17,FALSE,20
"Philadelphia, PA",non-residential burglary,2018-12-24,TRUE,27
"Philadelphia, PA",non-residential burglary,2018-12-31,TRUE,24
"Philadelphia, PA",non-residential burglary,2019-01-07,FALSE,24
"Philadelphia, PA",non-residential burglary,2019-01-14,FALSE,18
"Philadelphia, PA",non-residential burglary,2019-01-21,TRUE,20
"Philadelphia, PA",non-residential burglary,2019-01-28,FALSE,26
"Philadelphia, PA",non-residential burglary,2019-02-04,FALSE,35
"Philadelphia, PA",non-residential burglary,2019-02-11,FALSE,19
"Philadelphia, PA",non-residential burglary,2019-02-18,TRUE,22
"Philadelphia, PA",non-residential burglary,2019-02-25,FALSE,24
"Philadelphia, PA",non-residential burglary,2019-03-04,FALSE,19
"Philadelphia, PA",non-residential burglary,2019-03-11,FALSE,19
"Philadelphia, PA",non-residential burglary,2019-03-18,FALSE,21
"Philadelphia, PA",non-residential burglary,2019-03-25,FALSE,20
"Philadelphia, PA",non-residential burglary,2019-04-01,FALSE,17
"Philadelphia, PA",non-residential burglary,2019-04-08,FALSE,20
"Philadelphia, PA",non-residential burglary,2019-04-15,TRUE,15
"Philadelphia, PA",non-residential burglary,2019-04-22,FALSE,30
"Philadelphia, PA",non-residential burglary,2019-04-29,FALSE,26
"Philadelphia, PA",non-residential burglary,2019-05-06,FALSE,20
"Philadelphia, PA",non-residential burglary,2019-05-13,FALSE,20
"Philadelphia, PA",non-residential burglary,2019-05-20,FALSE,17
"Philadelphia, PA",non-residential burglary,2019-05-27,TRUE,27
"Philadelphia, PA",non-residential burglary,2019-06-03,FALSE,21
"Philadelphia, PA",non-residential burglary,2019-06-10,FALSE,18
"Philadelphia, PA",non-residential burglary,2019-06-17,FALSE,17
"Philadelphia, PA",non-residential burglary,2019-06-24,FALSE,18
"Philadelphia, PA",non-residential burglary,2019-07-01,TRUE,23
"Philadelphia, PA",non-residential burglary,2019-07-08,FALSE,32
"Philadelphia, PA",non-residential burglary,2019-07-15,FALSE,32
"Philadelphia, PA",non-residential burglary,2019-07-22,FALSE,30
"Philadelphia, PA",non-residential burglary,2019-07-29,FALSE,23
"Philadelphia, PA",non-residential burglary,2019-08-05,FALSE,24
"Philadelphia, PA",non-residential burglary,2019-08-12,FALSE,19
"Philadelphia, PA",non-residential burglary,2019-08-19,FALSE,28
"Philadelphia, PA",non-residential burglary,2019-08-26,FALSE,31
"Philadelphia, PA",non-residential burglary,2019-09-02,TRUE,31
"Philadelphia, PA",non-residential burglary,2019-09-09,FALSE,25
"Philadelphia, PA",non-residential burglary,2019-09-16,FALSE,32
"Philadelphia, PA",non-residential burglary,2019-09-23,FALSE,32
"Philadelphia, PA",non-residential burglary,2019-09-30,FALSE,28
"Philadelphia, PA",non-residential burglary,2019-10-07,FALSE,31
"Philadelphia, PA",non-residential burglary,2019-10-14,FALSE,17
"Philadelphia, PA",non-residential burglary,2019-10-21,FALSE,32
"Philadelphia, PA",non-residential burglary,2019-10-28,FALSE,25
"Philadelphia, PA",non-residential burglary,2019-11-04,FALSE,23
"Philadelphia, PA",non-residential burglary,2019-11-11,FALSE,25
"Philadelphia, PA",non-residential burglary,2019-11-18,FALSE,32
"Philadelphia, PA",non-residential burglary,2019-11-25,TRUE,29
"Philadelphia, PA",non-residential burglary,2019-12-02,FALSE,38
"Philadelphia, PA",non-residential burglary,2019-12-09,FALSE,36
"Philadelphia, PA",non-residential burglary,2019-12-16,FALSE,59
"Philadelphia, PA",non-residential burglary,2019-12-23,TRUE,37
"Philadelphia, PA",non-residential burglary,2019-12-30,TRUE,32
"Philadelphia, PA",non-residential burglary,2020-01-06,FALSE,36
"Philadelphia, PA",non-residential burglary,2020-01-13,FALSE,22
"Philadelphia, PA",non-residential burglary,2020-01-20,TRUE,46
"Philadelphia, PA",non-residential burglary,2020-01-27,FALSE,30
"Philadelphia, PA",non-residential burglary,2020-02-03,FALSE,23
"Philadelphia, PA",non-residential burglary,2020-02-10,FALSE,19
"Philadelphia, PA",non-residential burglary,2020-02-17,TRUE,23
"Philadelphia, PA",non-residential burglary,2020-02-24,FALSE,11
"Philadelphia, PA",non-residential burglary,2020-03-02,FALSE,16
"Philadelphia, PA",non-residential burglary,2020-03-09,FALSE,20
"Philadelphia, PA",non-residential burglary,2020-03-16,FALSE,28
"Philadelphia, PA",non-residential burglary,2020-03-23,FALSE,29
"Philadelphia, PA",non-residential burglary,2020-03-30,FALSE,34
"Philadelphia, PA",non-residential burglary,2020-04-06,TRUE,31
"Philadelphia, PA",non-residential burglary,2020-04-13,FALSE,26
"Philadelphia, PA",non-residential burglary,2020-04-20,FALSE,43
"Philadelphia, PA",non-residential burglary,2020-04-27,FALSE,32
"Philadelphia, PA",personal robbery,2016-01-04,FALSE,109
"Philadelphia, PA",personal robbery,2016-01-11,FALSE,97
"Philadelphia, PA",personal robbery,2016-01-18,TRUE,67
"Philadelphia, PA",personal robbery,2016-01-25,FALSE,69
"Philadelphia, PA",personal robbery,2016-02-01,FALSE,102
"Philadelphia, PA",personal robbery,2016-02-08,FALSE,84
"Philadelphia, PA",personal robbery,2016-02-15,TRUE,87
"Philadelphia, PA",personal robbery,2016-02-22,FALSE,86
"Philadelphia, PA",personal robbery,2016-02-29,FALSE,104
"Philadelphia, PA",personal robbery,2016-03-07,FALSE,89
"Philadelphia, PA",personal robbery,2016-03-14,FALSE,107
"Philadelphia, PA",personal robbery,2016-03-21,TRUE,97
"Philadelphia, PA",personal robbery,2016-03-28,FALSE,91
"Philadelphia, PA",personal robbery,2016-04-04,FALSE,93
"Philadelphia, PA",personal robbery,2016-04-11,FALSE,102
"Philadelphia, PA",personal robbery,2016-04-18,FALSE,105
"Philadelphia, PA",personal robbery,2016-04-25,FALSE,98
"Philadelphia, PA",personal robbery,2016-05-02,FALSE,134
"Philadelphia, PA",personal robbery,2016-05-09,FALSE,103
"Philadelphia, PA",personal robbery,2016-05-16,FALSE,103
"Philadelphia, PA",personal robbery,2016-05-23,FALSE,107
"Philadelphia, PA",personal robbery,2016-05-30,TRUE,103
"Philadelphia, PA",personal robbery,2016-06-06,FALSE,105
"Philadelphia, PA",personal robbery,2016-06-13,FALSE,114
"Philadelphia, PA",personal robbery,2016-06-20,FALSE,120
"Philadelphia, PA",personal robbery,2016-06-27,FALSE,131
"Philadelphia, PA",personal robbery,2016-07-04,TRUE,93
"Philadelphia, PA",personal robbery,2016-07-11,FALSE,97
"Philadelphia, PA",personal robbery,2016-07-18,FALSE,116
"Philadelphia, PA",personal robbery,2016-07-25,FALSE,141
"Philadelphia, PA",personal robbery,2016-08-01,FALSE,116
"Philadelphia, PA",personal robbery,2016-08-08,FALSE,130
"Philadelphia, PA",personal robbery,2016-08-15,FALSE,159
"Philadelphia, PA",personal robbery,2016-08-22,FALSE,136
"Philadelphia, PA",personal robbery,2016-08-29,FALSE,110
"Philadelphia, PA",personal robbery,2016-09-05,TRUE,124
"Philadelphia, PA",personal robbery,2016-09-12,FALSE,107
"Philadelphia, PA",personal robbery,2016-09-19,FALSE,133
"Philadelphia, PA",personal robbery,2016-09-26,FALSE,102
"Philadelphia, PA",personal robbery,2016-10-03,FALSE,120
"Philadelphia, PA",personal robbery,2016-10-10,FALSE,109
"Philadelphia, PA",personal robbery,2016-10-17,FALSE,109
"Philadelphia, PA",personal robbery,2016-10-24,FALSE,114
"Philadelphia, PA",personal robbery,2016-10-31,FALSE,112
"Philadelphia, PA",personal robbery,2016-11-07,FALSE,115
"Philadelphia, PA",personal robbery,2016-11-14,FALSE,97
"Philadelphia, PA",personal robbery,2016-11-21,TRUE,93
"Philadelphia, PA",personal robbery,2016-11-28,FALSE,118
"Philadelphia, PA",personal robbery,2016-12-05,FALSE,106
"Philadelphia, PA",personal robbery,2016-12-12,FALSE,77
"Philadelphia, PA",personal robbery,2016-12-19,FALSE,94
"Philadelphia, PA",personal robbery,2016-12-26,TRUE,98
"Philadelphia, PA",personal robbery,2017-01-02,TRUE,104
"Philadelphia, PA",personal robbery,2017-01-09,FALSE,82
"Philadelphia, PA",personal robbery,2017-01-16,TRUE,87
"Philadelphia, PA",personal robbery,2017-01-23,FALSE,106
"Philadelphia, PA",personal robbery,2017-01-30,FALSE,99
"Philadelphia, PA",personal robbery,2017-02-06,FALSE,57
"Philadelphia, PA",personal robbery,2017-02-13,FALSE,86
"Philadelphia, PA",personal robbery,2017-02-20,TRUE,87
"Philadelphia, PA",personal robbery,2017-02-27,FALSE,73
"Philadelphia, PA",personal robbery,2017-03-06,FALSE,70
"Philadelphia, PA",personal robbery,2017-03-13,FALSE,49
"Philadelphia, PA",personal robbery,2017-03-20,FALSE,121
"Philadelphia, PA",personal robbery,2017-03-27,FALSE,118
"Philadelphia, PA",personal robbery,2017-04-03,FALSE,94
"Philadelphia, PA",personal robbery,2017-04-10,TRUE,77
"Philadelphia, PA",personal robbery,2017-04-17,FALSE,102
"Philadelphia, PA",personal robbery,2017-04-24,FALSE,78
"Philadelphia, PA",personal robbery,2017-05-01,FALSE,112
"Philadelphia, PA",personal robbery,2017-05-08,FALSE,89
"Philadelphia, PA",personal robbery,2017-05-15,FALSE,103
"Philadelphia, PA",personal robbery,2017-05-22,FALSE,92
"Philadelphia, PA",personal robbery,2017-05-29,TRUE,124
"Philadelphia, PA",personal robbery,2017-06-05,FALSE,99
"Philadelphia, PA",personal robbery,2017-06-12,FALSE,92
"Philadelphia, PA",personal robbery,2017-06-19,FALSE,142
"Philadelphia, PA",personal robbery,2017-06-26,FALSE,109
"Philadelphia, PA",personal robbery,2017-07-03,TRUE,125
"Philadelphia, PA",personal robbery,2017-07-10,FALSE,100
"Philadelphia, PA",personal robbery,2017-07-17,FALSE,96
"Philadelphia, PA",personal robbery,2017-07-24,FALSE,112
"Philadelphia, PA",personal robbery,2017-07-31,FALSE,96
"Philadelphia, PA",personal robbery,2017-08-07,FALSE,111
"Philadelphia, PA",personal robbery,2017-08-14,FALSE,93
"Philadelphia, PA",personal robbery,2017-08-21,FALSE,147
"Philadelphia, PA",personal robbery,2017-08-28,FALSE,115
"Philadelphia, PA",personal robbery,2017-09-04,TRUE,87
"Philadelphia, PA",personal robbery,2017-09-11,FALSE,108
"Philadelphia, PA",personal robbery,2017-09-18,FALSE,103
"Philadelphia, PA",personal robbery,2017-09-25,FALSE,98
"Philadelphia, PA",personal robbery,2017-10-02,FALSE,103
"Philadelphia, PA",personal robbery,2017-10-09,FALSE,111
"Philadelphia, PA",personal robbery,2017-10-16,FALSE,112
"Philadelphia, PA",personal robbery,2017-10-23,FALSE,99
"Philadelphia, PA",personal robbery,2017-10-30,FALSE,106
"Philadelphia, PA",personal robbery,2017-11-06,FALSE,118
"Philadelphia, PA",personal robbery,2017-11-13,FALSE,99
"Philadelphia, PA",personal robbery,2017-11-20,TRUE,87
"Philadelphia, PA",personal robbery,2017-11-27,FALSE,114
"Philadelphia, PA",personal robbery,2017-12-04,FALSE,83
"Philadelphia, PA",personal robbery,2017-12-11,FALSE,90
"Philadelphia, PA",personal robbery,2017-12-18,FALSE,83
"Philadelphia, PA",personal robbery,2017-12-25,TRUE,74
"Philadelphia, PA",personal robbery,2018-01-01,TRUE,62
"Philadelphia, PA",personal robbery,2018-01-08,FALSE,82
"Philadelphia, PA",personal robbery,2018-01-15,TRUE,109
"Philadelphia, PA",personal robbery,2018-01-22,FALSE,101
"Philadelphia, PA",personal robbery,2018-01-29,FALSE,87
"Philadelphia, PA",personal robbery,2018-02-05,FALSE,85
"Philadelphia, PA",personal robbery,2018-02-12,FALSE,83
"Philadelphia, PA",personal robbery,2018-02-19,TRUE,79
"Philadelphia, PA",personal robbery,2018-02-26,FALSE,72
"Philadelphia, PA",personal robbery,2018-03-05,FALSE,57
"Philadelphia, PA",personal robbery,2018-03-12,FALSE,76
"Philadelphia, PA",personal robbery,2018-03-19,FALSE,63
"Philadelphia, PA",personal robbery,2018-03-26,TRUE,70
"Philadelphia, PA",personal robbery,2018-04-02,FALSE,97
"Philadelphia, PA",personal robbery,2018-04-09,FALSE,99
"Philadelphia, PA",personal robbery,2018-04-16,FALSE,101
"Philadelphia, PA",personal robbery,2018-04-23,FALSE,81
"Philadelphia, PA",personal robbery,2018-04-30,FALSE,103
"Philadelphia, PA",personal robbery,2018-05-07,FALSE,95
"Philadelphia, PA",personal robbery,2018-05-14,FALSE,108
"Philadelphia, PA",personal robbery,2018-05-21,FALSE,115
"Philadelphia, PA",personal robbery,2018-05-28,TRUE,97
"Philadelphia, PA",personal robbery,2018-06-04,FALSE,95
"Philadelphia, PA",personal robbery,2018-06-11,FALSE,103
"Philadelphia, PA",personal robbery,2018-06-18,FALSE,117
"Philadelphia, PA",personal robbery,2018-06-25,FALSE,113
"Philadelphia, PA",personal robbery,2018-07-02,TRUE,96
"Philadelphia, PA",personal robbery,2018-07-09,FALSE,106
"Philadelphia, PA",personal robbery,2018-07-16,FALSE,104
"Philadelphia, PA",personal robbery,2018-07-23,FALSE,122
"Philadelphia, PA",personal robbery,2018-07-30,FALSE,103
"Philadelphia, PA",personal robbery,2018-08-06,FALSE,114
"Philadelphia, PA",personal robbery,2018-08-13,FALSE,117
"Philadelphia, PA",personal robbery,2018-08-20,FALSE,117
"Philadelphia, PA",personal robbery,2018-08-27,FALSE,106
"Philadelphia, PA",personal robbery,2018-09-03,TRUE,131
"Philadelphia, PA",personal robbery,2018-09-10,FALSE,112
"Philadelphia, PA",personal robbery,2018-09-17,FALSE,89
"Philadelphia, PA",personal robbery,2018-09-24,FALSE,107
"Philadelphia, PA",personal robbery,2018-10-01,FALSE,97
"Philadelphia, PA",personal robbery,2018-10-08,FALSE,128
"Philadelphia, PA",personal robbery,2018-10-15,FALSE,85
"Philadelphia, PA",personal robbery,2018-10-22,FALSE,96
"Philadelphia, PA",personal robbery,2018-10-29,FALSE,99
"Philadelphia, PA",personal robbery,2018-11-05,FALSE,109
"Philadelphia, PA",personal robbery,2018-11-12,FALSE,97
"Philadelphia, PA",personal robbery,2018-11-19,TRUE,82
"Philadelphia, PA",personal robbery,2018-11-26,FALSE,97
"Philadelphia, PA",personal robbery,2018-12-03,FALSE,96
"Philadelphia, PA",personal robbery,2018-12-10,FALSE,99
"Philadelphia, PA",personal robbery,2018-12-17,FALSE,90
"Philadelphia, PA",personal robbery,2018-12-24,TRUE,94
"Philadelphia, PA",personal robbery,2018-12-31,TRUE,117
"Philadelphia, PA",personal robbery,2019-01-07,FALSE,87
"Philadelphia, PA",personal robbery,2019-01-14,FALSE,92
"Philadelphia, PA",personal robbery,2019-01-21,TRUE,91
"Philadelphia, PA",personal robbery,2019-01-28,FALSE,84
"Philadelphia, PA",personal robbery,2019-02-04,FALSE,80
"Philadelphia, PA",personal robbery,2019-02-11,FALSE,77
"Philadelphia, PA",personal robbery,2019-02-18,TRUE,95
"Philadelphia, PA",personal robbery,2019-02-25,FALSE,64
"Philadelphia, PA",personal robbery,2019-03-04,FALSE,59
"Philadelphia, PA",personal robbery,2019-03-11,FALSE,56
"Philadelphia, PA",personal robbery,2019-03-18,FALSE,79
"Philadelphia, PA",personal robbery,2019-03-25,FALSE,90
"Philadelphia, PA",personal robbery,2019-04-01,FALSE,69
"Philadelphia, PA",personal robbery,2019-04-08,FALSE,84
"Philadelphia, PA",personal robbery,2019-04-15,TRUE,64
"Philadelphia, PA",personal robbery,2019-04-22,FALSE,96
"Philadelphia, PA",personal robbery,2019-04-29,FALSE,81
"Philadelphia, PA",personal robbery,2019-05-06,FALSE,75
"Philadelphia, PA",personal robbery,2019-05-13,FALSE,107
"Philadelphia, PA",personal robbery,2019-05-20,FALSE,133
"Philadelphia, PA",personal robbery,2019-05-27,TRUE,89
"Philadelphia, PA",personal robbery,2019-06-03,FALSE,90
"Philadelphia, PA",personal robbery,2019-06-10,FALSE,90
"Philadelphia, PA",personal robbery,2019-06-17,FALSE,83
"Philadelphia, PA",personal robbery,2019-06-24,FALSE,117
"Philadelphia, PA",personal robbery,2019-07-01,TRUE,95
"Philadelphia, PA",personal robbery,2019-07-08,FALSE,92
"Philadelphia, PA",personal robbery,2019-07-15,FALSE,80
"Philadelphia, PA",personal robbery,2019-07-22,FALSE,127
"Philadelphia, PA",personal robbery,2019-07-29,FALSE,93
"Philadelphia, PA",personal robbery,2019-08-05,FALSE,84
"Philadelphia, PA",personal robbery,2019-08-12,FALSE,87
"Philadelphia, PA",personal robbery,2019-08-19,FALSE,85
"Philadelphia, PA",personal robbery,2019-08-26,FALSE,100
"Philadelphia, PA",personal robbery,2019-09-02,TRUE,87
"Philadelphia, PA",personal robbery,2019-09-09,FALSE,103
"Philadelphia, PA",personal robbery,2019-09-16,FALSE,104
"Philadelphia, PA",personal robbery,2019-09-23,FALSE,95
"Philadelphia, PA",personal robbery,2019-09-30,FALSE,111
"Philadelphia, PA",personal robbery,2019-10-07,FALSE,107
"Philadelphia, PA",personal robbery,2019-10-14,FALSE,86
"Philadelphia, PA",personal robbery,2019-10-21,FALSE,90
"Philadelphia, PA",personal robbery,2019-10-28,FALSE,123
"Philadelphia, PA",personal robbery,2019-11-04,FALSE,77
"Philadelphia, PA",personal robbery,2019-11-11,FALSE,95
"Philadelphia, PA",personal robbery,2019-11-18,FALSE,91
"Philadelphia, PA",personal robbery,2019-11-25,TRUE,84
"Philadelphia, PA",personal robbery,2019-12-02,FALSE,104
"Philadelphia, PA",personal robbery,2019-12-09,FALSE,82
"Philadelphia, PA",personal robbery,2019-12-16,FALSE,98
"Philadelphia, PA",personal robbery,2019-12-23,TRUE,74
"Philadelphia, PA",personal robbery,2019-12-30,TRUE,85
"Philadelphia, PA",personal robbery,2020-01-06,FALSE,82
"Philadelphia, PA",personal robbery,2020-01-13,FALSE,57
"Philadelphia, PA",personal robbery,2020-01-20,TRUE,88
"Philadelphia, PA",personal robbery,2020-01-27,FALSE,87
"Philadelphia, PA",personal robbery,2020-02-03,FALSE,84
"Philadelphia, PA",personal robbery,2020-02-10,FALSE,72
"Philadelphia, PA",personal robbery,2020-02-17,TRUE,73
"Philadelphia, PA",personal robbery,2020-02-24,FALSE,66
"Philadelphia, PA",personal robbery,2020-03-02,FALSE,76
"Philadelphia, PA",personal robbery,2020-03-09,FALSE,77
"Philadelphia, PA",personal robbery,2020-03-16,FALSE,63
"Philadelphia, PA",personal robbery,2020-03-23,FALSE,60
"Philadelphia, PA",personal robbery,2020-03-30,FALSE,48
"Philadelphia, PA",personal robbery,2020-04-06,TRUE,55
"Philadelphia, PA",personal robbery,2020-04-13,FALSE,56
"Philadelphia, PA",personal robbery,2020-04-20,FALSE,59
"Philadelphia, PA",personal robbery,2020-04-27,FALSE,76
"Philadelphia, PA",theft from vehicle,2016-01-04,FALSE,231
"Philadelphia, PA",theft from vehicle,2016-01-11,FALSE,220
"Philadelphia, PA",theft from vehicle,2016-01-18,TRUE,190
"Philadelphia, PA",theft from vehicle,2016-01-25,FALSE,178
"Philadelphia, PA",theft from vehicle,2016-02-01,FALSE,234
"Philadelphia, PA",theft from vehicle,2016-02-08,FALSE,169
"Philadelphia, PA",theft from vehicle,2016-02-15,TRUE,193
"Philadelphia, PA",theft from vehicle,2016-02-22,FALSE,255
"Philadelphia, PA",theft from vehicle,2016-02-29,FALSE,214
"Philadelphia, PA",theft from vehicle,2016-03-07,FALSE,279
"Philadelphia, PA",theft from vehicle,2016-03-14,FALSE,242
"Philadelphia, PA",theft from vehicle,2016-03-21,TRUE,286
"Philadelphia, PA",theft from vehicle,2016-03-28,FALSE,242
"Philadelphia, PA",theft from vehicle,2016-04-04,FALSE,242
"Philadelphia, PA",theft from vehicle,2016-04-11,FALSE,214
"Philadelphia, PA",theft from vehicle,2016-04-18,FALSE,248
"Philadelphia, PA",theft from vehicle,2016-04-25,FALSE,222
"Philadelphia, PA",theft from vehicle,2016-05-02,FALSE,213
"Philadelphia, PA",theft from vehicle,2016-05-09,FALSE,242
"Philadelphia, PA",theft from vehicle,2016-05-16,FALSE,309
"Philadelphia, PA",theft from vehicle,2016-05-23,FALSE,264
"Philadelphia, PA",theft from vehicle,2016-05-30,TRUE,246
"Philadelphia, PA",theft from vehicle,2016-06-06,FALSE,257
"Philadelphia, PA",theft from vehicle,2016-06-13,FALSE,273
"Philadelphia, PA",theft from vehicle,2016-06-20,FALSE,302
"Philadelphia, PA",theft from vehicle,2016-06-27,FALSE,273
"Philadelphia, PA",theft from vehicle,2016-07-04,TRUE,296
"Philadelphia, PA",theft from vehicle,2016-07-11,FALSE,308
"Philadelphia, PA",theft from vehicle,2016-07-18,FALSE,339
"Philadelphia, PA",theft from vehicle,2016-07-25,FALSE,369
"Philadelphia, PA",theft from vehicle,2016-08-01,FALSE,315
"Philadelphia, PA",theft from vehicle,2016-08-08,FALSE,299
"Philadelphia, PA",theft from vehicle,2016-08-15,FALSE,296
"Philadelphia, PA",theft from vehicle,2016-08-22,FALSE,307
"Philadelphia, PA",theft from vehicle,2016-08-29,FALSE,290
"Philadelphia, PA",theft from vehicle,2016-09-05,TRUE,294
"Philadelphia, PA",theft from vehicle,2016-09-12,FALSE,281
"Philadelphia, PA",theft from vehicle,2016-09-19,FALSE,315
"Philadelphia, PA",theft from vehicle,2016-09-26,FALSE,315
"Philadelphia, PA",theft from vehicle,2016-10-03,FALSE,255
"Philadelphia, PA",theft from vehicle,2016-10-10,FALSE,300
"Philadelphia, PA",theft from vehicle,2016-10-17,FALSE,336
"Philadelphia, PA",theft from vehicle,2016-10-24,FALSE,287
"Philadelphia, PA",theft from vehicle,2016-10-31,FALSE,298
"Philadelphia, PA",theft from vehicle,2016-11-07,FALSE,281
"Philadelphia, PA",theft from vehicle,2016-11-14,FALSE,262
"Philadelphia, PA",theft from vehicle,2016-11-21,TRUE,261
"Philadelphia, PA",theft from vehicle,2016-11-28,FALSE,269
"Philadelphia, PA",theft from vehicle,2016-12-05,FALSE,275
"Philadelphia, PA",theft from vehicle,2016-12-12,FALSE,233
"Philadelphia, PA",theft from vehicle,2016-12-19,FALSE,234
"Philadelphia, PA",theft from vehicle,2016-12-26,TRUE,227
"Philadelphia, PA",theft from vehicle,2017-01-02,TRUE,210
"Philadelphia, PA",theft from vehicle,2017-01-09,FALSE,217
"Philadelphia, PA",theft from vehicle,2017-01-16,TRUE,211
"Philadelphia, PA",theft from vehicle,2017-01-23,FALSE,233
"Philadelphia, PA",theft from vehicle,2017-01-30,FALSE,250
"Philadelphia, PA",theft from vehicle,2017-02-06,FALSE,192
"Philadelphia, PA",theft from vehicle,2017-02-13,FALSE,245
"Philadelphia, PA",theft from vehicle,2017-02-20,TRUE,231
"Philadelphia, PA",theft from vehicle,2017-02-27,FALSE,186
"Philadelphia, PA",theft from vehicle,2017-03-06,FALSE,207
"Philadelphia, PA",theft from vehicle,2017-03-13,FALSE,161
"Philadelphia, PA",theft from vehicle,2017-03-20,FALSE,241
"Philadelphia, PA",theft from vehicle,2017-03-27,FALSE,239
"Philadelphia, PA",theft from vehicle,2017-04-03,FALSE,225
"Philadelphia, PA",theft from vehicle,2017-04-10,TRUE,210
"Philadelphia, PA",theft from vehicle,2017-04-17,FALSE,266
"Philadelphia, PA",theft from vehicle,2017-04-24,FALSE,251
"Philadelphia, PA",theft from vehicle,2017-05-01,FALSE,249
"Philadelphia, PA",theft from vehicle,2017-05-08,FALSE,304
"Philadelphia, PA",theft from vehicle,2017-05-15,FALSE,297
"Philadelphia, PA",theft from vehicle,2017-05-22,FALSE,278
"Philadelphia, PA",theft from vehicle,2017-05-29,TRUE,308
"Philadelphia, PA",theft from vehicle,2017-06-05,FALSE,313
"Philadelphia, PA",theft from vehicle,2017-06-12,FALSE,295
"Philadelphia, PA",theft from vehicle,2017-06-19,FALSE,312
"Philadelphia, PA",theft from vehicle,2017-06-26,FALSE,295
"Philadelphia, PA",theft from vehicle,2017-07-03,TRUE,295
"Philadelphia, PA",theft from vehicle,2017-07-10,FALSE,286
"Philadelphia, PA",theft from vehicle,2017-07-17,FALSE,301
"Philadelphia, PA",theft from vehicle,2017-07-24,FALSE,285
"Philadelphia, PA",theft from vehicle,2017-07-31,FALSE,287
"Philadelphia, PA",theft from vehicle,2017-08-07,FALSE,298
"Philadelphia, PA",theft from vehicle,2017-08-14,FALSE,325
"Philadelphia, PA",theft from vehicle,2017-08-21,FALSE,349
"Philadelphia, PA",theft from vehicle,2017-08-28,FALSE,301
"Philadelphia, PA",theft from vehicle,2017-09-04,TRUE,338
"Philadelphia, PA",theft from vehicle,2017-09-11,FALSE,335
"Philadelphia, PA",theft from vehicle,2017-09-18,FALSE,259
"Philadelphia, PA",theft from vehicle,2017-09-25,FALSE,241
"Philadelphia, PA",theft from vehicle,2017-10-02,FALSE,225
"Philadelphia, PA",theft from vehicle,2017-10-09,FALSE,207
"Philadelphia, PA",theft from vehicle,2017-10-16,FALSE,267
"Philadelphia, PA",theft from vehicle,2017-10-23,FALSE,257
"Philadelphia, PA",theft from vehicle,2017-10-30,FALSE,276
"Philadelphia, PA",theft from vehicle,2017-11-06,FALSE,207
"Philadelphia, PA",theft from vehicle,2017-11-13,FALSE,228
"Philadelphia, PA",theft from vehicle,2017-11-20,TRUE,243
"Philadelphia, PA",theft from vehicle,2017-11-27,FALSE,238
"Philadelphia, PA",theft from vehicle,2017-12-04,FALSE,202
"Philadelphia, PA",theft from vehicle,2017-12-11,FALSE,204
"Philadelphia, PA",theft from vehicle,2017-12-18,FALSE,221
"Philadelphia, PA",theft from vehicle,2017-12-25,TRUE,172
"Philadelphia, PA",theft from vehicle,2018-01-01,TRUE,149
"Philadelphia, PA",theft from vehicle,2018-01-08,FALSE,190
